seed,parasite_death_chance,size,update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
18,0.8,0.95,86500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,87500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,88500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,89000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,89500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,90500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,91500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,92500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,93500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,94000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,94500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,95500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,96000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,96500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,97000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,97500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,98500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.8,0.95,99500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,500,50002,134546,0,55,0,0,0,9,0,3,0,0,0,0,0,0,0,0
19,0.8,0.85,1000,49998,612447,0,9808,0,60,1,1097,0,20,1,2,0,0,0,0,0,0
19,0.8,0.85,1500,50000,1.30785e+06,0,37908,0,41,0,107,0,8,0,5,0,1,0,0,0,0
19,0.8,0.85,2000,47989,540399,4,3706,0,6,0,12,4,0,1,0,0,0,0,0,0,0
19,0.8,0.85,2500,11129,97898,0,1030,0,16,1,1,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,3000,13493,118317,0,1124,0,0,0,2,0,1,0,0,0,0,0,0,0,0
19,0.8,0.85,3500,19554,168563,3,1541,0,0,4,2,1,1,0,0,0,1,0,0,0,0
19,0.8,0.85,4000,24069,214674,0,1679,0,0,1,4,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,4500,4554,42286,1,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,5000,5916,54481,0,834,0,0,1,1,1,2,0,0,0,0,0,0,0,0
19,0.8,0.85,5500,7961,68912,0,799,0,0,3,0,0,3,0,0,0,0,0,0,0,0
19,0.8,0.85,6000,9706,91525,2,1103,0,0,1,0,1,1,0,0,0,0,0,0,0,0
19,0.8,0.85,6500,1893,17614,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,7000,2602,24125,0,362,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,7500,3426,31199,0,325,0,1,0,2,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,8000,4346,41794,7,472,1,5,0,4,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,8500,802,7941,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,9000,1080,8962,0,273,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,9500,1447,12715,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19,0.8,0.85,10000,1853,16729,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,10500,404,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,11000,491,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,11500,631,5857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,12000,817,7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,12500,236,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,13000,378,2488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,13500,580,4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,14000,950,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,14500,193,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,15000,466,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,15500,1279,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,16000,3790,12190,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0.8,0.85,16500,2459,7341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,17000,10110,24079,68,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,17500,43497,85051,611,284,1,0,4,4,0,3,0,0,0,0,0,0,0,0
19,0.8,0.85,18000,177735,236002,2687,16193,1,0,11,31,10,1,0,0,1,0,0,0,0,0
19,0.8,0.85,18500,124040,177789,1295,2012,160,7,28,2,3,3,1,3,1,0,0,0,0,0
19,0.8,0.85,19000,432192,658160,3484,7112,537,9,87,23,12,1,4,0,1,0,0,0,0,0
19,0.8,0.85,19500,708834,1.103e+06,6112,10167,713,7,73,28,22,7,0,0,0,0,0,0,0,0
19,0.8,0.85,20000,160201,1.30977e+06,2742,24319,171,17,11,363,2,9,4,0,0,0,0,0,0,0
19,0.8,0.85,20500,49082,313812,835,7461,81,4,1,21,1,3,0,0,0,0,0,0,0,0
19,0.8,0.85,21000,48140,478674,1776,18432,84,8,0,9,0,3,0,1,0,0,0,0,0,0
19,0.8,0.85,21500,47699,507923,2094,38982,204,5,2,21,1,2,0,0,0,0,0,0,0,0
19,0.8,0.85,22000,48267,543225,1572,52164,160,12,1,53,0,4,0,0,0,0,0,0,0,0
19,0.8,0.85,22500,47742,158722,2256,33007,1,3,0,196,1,6,0,0,0,0,0,0,0,1
19,0.8,0.85,23000,47285,373485,2714,81710,0,66,0,1408,0,12,1,2,0,0,0,1,0,0
19,0.8,0.85,23500,46581,580011,3414,114410,1,74,2,2190,0,20,2,1,0,0,0,0,0,0
19,0.8,0.85,24000,46675,1.00758e+06,3325,67767,0,35,0,841,0,16,0,0,0,0,0,0,0,0
19,0.8,0.85,24500,46818,303431,3174,38421,0,8,6,672,2,3,0,0,0,0,0,1,0,0
19,0.8,0.85,25000,47132,614632,2865,66917,0,32,2,751,1,17,0,0,0,0,0,0,0,0
19,0.8,0.85,25500,47252,945005,2746,56588,0,10,0,571,1,14,0,1,1,0,0,0,0,0
19,0.8,0.85,26000,46864,1.1356e+06,3134,35705,1,1,0,75,0,10,0,0,1,0,0,0,0,0
19,0.8,0.85,26500,46996,367405,2996,11006,0,0,6,3,2,7,0,0,0,0,0,0,0,0
19,0.8,0.85,27000,45855,693245,4120,24427,0,0,23,7,0,15,2,0,0,0,0,0,0,0
19,0.8,0.85,27500,45141,965083,4856,37779,0,1,1,11,2,4,0,0,0,0,0,0,0,0
19,0.8,0.85,28000,45292,1.09669e+06,4708,49596,0,1,0,21,0,6,0,0,0,0,0,0,0,0
19,0.8,0.85,28500,43595,342303,6395,21230,5,0,4,4,1,6,0,0,0,0,0,0,0,0
19,0.8,0.85,29000,42922,660923,7077,45562,0,1,1,13,0,2,0,0,0,0,0,0,0,0
19,0.8,0.85,29500,43117,915780,6882,63717,0,0,1,3,0,3,0,0,0,0,0,0,0,0
19,0.8,0.85,30000,43195,1.05039e+06,6804,75000,0,0,0,52,1,11,0,0,0,0,0,0,0,0
19,0.8,0.85,30500,42809,330690,7175,24563,12,0,3,5,1,3,0,0,0,0,0,0,0,0
19,0.8,0.85,31000,43448,647582,6550,43612,0,0,0,4,2,4,0,0,0,0,0,0,0,0
19,0.8,0.85,31500,42633,909341,7191,60921,176,0,0,35,0,17,0,0,0,0,0,0,0,0
19,0.8,0.85,32000,42276,1.04206e+06,7523,71253,200,0,1,52,0,7,0,0,0,0,0,0,0,0
19,0.8,0.85,32500,42031,318898,7964,26589,0,0,2,8,3,9,0,0,0,0,0,0,0,0
19,0.8,0.85,33000,42580,635800,7416,51966,1,0,2,2,0,2,1,0,0,0,0,0,0,0
19,0.8,0.85,33500,42210,913377,7784,69836,1,0,3,4,2,8,0,0,0,0,0,0,0,0
19,0.8,0.85,34000,41999,1.05601e+06,7999,77984,0,0,1,22,1,4,0,0,0,0,0,0,0,0
19,0.8,0.85,34500,40938,330791,9059,28874,0,0,0,4,2,8,1,0,0,0,0,0,0,0
19,0.8,0.85,35000,43407,629796,6592,52759,0,0,0,4,1,5,0,0,0,0,0,0,0,0
19,0.8,0.85,35500,43414,901277,6585,64423,0,0,1,14,0,7,0,0,0,0,0,0,0,0
19,0.8,0.85,36000,43281,1.05455e+06,6717,67472,1,0,1,20,0,12,0,0,0,0,0,0,0,0
19,0.8,0.85,36500,40684,320326,9301,27034,1,2,12,178,1,2,0,0,0,0,1,0,0,0
19,0.8,0.85,37000,40449,527707,9550,105160,0,35,0,1436,1,15,0,0,0,0,0,1,0,0
19,0.8,0.85,37500,41458,828130,8542,98070,0,5,0,755,0,9,0,0,0,0,0,0,0,0
19,0.8,0.85,38000,41349,1.00518e+06,8650,93028,0,4,1,32,0,2,0,0,0,0,0,1,0,0
19,0.8,0.85,38500,41794,329031,8205,30385,0,0,1,8,0,5,0,0,0,0,0,0,0,0
19,0.8,0.85,39000,41686,630373,8314,59146,0,1,0,7,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,39500,41574,876220,8424,80366,1,0,0,12,1,8,0,0,0,0,0,0,0,0
19,0.8,0.85,40000,40216,998151,9783,92128,0,0,0,11,1,6,0,0,0,0,0,0,0,0
19,0.8,0.85,40500,40495,312632,9505,36037,0,0,0,1,0,7,0,0,0,0,0,0,0,0
19,0.8,0.85,41000,42297,612130,7702,62799,0,0,1,12,0,5,0,0,0,0,0,0,0,0
19,0.8,0.85,41500,44871,880585,5129,73641,0,0,0,9,0,11,0,0,0,0,0,0,0,0
19,0.8,0.85,42000,44524,1.04307e+06,5474,72595,0,0,2,13,0,16,0,0,0,0,0,0,0,0
19,0.8,0.85,42500,47488,355255,2502,15160,0,0,7,0,3,1,0,0,0,0,0,0,0,0
19,0.8,0.85,43000,48519,712658,1480,15830,0,0,0,7,1,5,0,0,0,0,0,0,0,0
19,0.8,0.85,43500,48436,1.00374e+06,1563,15661,0,0,1,7,0,7,0,0,0,0,0,0,0,0
19,0.8,0.85,44000,48254,1.14396e+06,1746,14820,0,0,0,5,0,1,0,0,0,0,0,0,0,0
19,0.8,0.85,44500,48284,374624,1707,5755,4,0,3,1,2,1,0,0,0,0,0,0,0,0
19,0.8,0.85,45000,48981,728026,1017,11231,0,0,1,19,1,3,0,0,0,0,0,0,0,0
19,0.8,0.85,45500,49481,1.03247e+06,517,11816,0,0,1,6,1,2,0,0,0,0,0,0,0,0
19,0.8,0.85,46000,49565,1.16988e+06,432,9205,0,1,2,7,1,5,0,0,0,0,0,0,0,0
19,0.8,0.85,46500,49334,383168,652,1119,0,0,14,3,0,4,0,0,0,0,0,0,0,0
19,0.8,0.85,47000,49440,742965,541,1279,0,0,18,4,1,1,0,0,0,0,0,0,0,0
19,0.8,0.85,47500,49699,1.04025e+06,286,960,0,0,13,4,2,10,0,0,0,0,0,0,0,0
19,0.8,0.85,48000,49689,1.18957e+06,308,795,2,1,0,7,1,4,0,0,0,0,0,0,0,0
19,0.8,0.85,48500,49173,394763,821,118,0,1,2,1,4,5,0,0,0,0,0,0,0,0
19,0.8,0.85,49000,49300,747421,699,20,0,0,1,1,0,4,0,0,0,0,0,0,0,0
19,0.8,0.85,49500,49486,1.04086e+06,512,39,0,0,2,1,0,7,0,0,0,0,0,0,0,0
19,0.8,0.85,50000,49924,1.17684e+06,73,40,1,1,0,4,2,4,0,0,0,0,0,0,0,0
19,0.8,0.85,50500,49335,394741,618,19,0,0,44,2,3,10,0,0,0,0,0,0,0,0
19,0.8,0.85,51000,49981,756023,18,53,0,0,1,3,0,3,0,0,0,0,0,0,0,0
19,0.8,0.85,51500,49982,1.04988e+06,17,26,0,1,0,9,1,3,0,0,0,0,0,0,0,0
19,0.8,0.85,52000,49770,1.18401e+06,187,32,0,2,41,8,2,9,0,0,0,0,0,0,0,0
19,0.8,0.85,52500,49497,392977,126,15,0,0,374,2,3,3,0,0,0,0,0,0,0,0
19,0.8,0.85,53000,49571,743040,370,30,0,0,58,5,1,4,0,0,0,0,0,0,0,0
19,0.8,0.85,53500,49524,1.03444e+06,473,57,0,0,1,5,2,3,0,0,0,0,0,0,0,0
19,0.8,0.85,54000,49324,1.17592e+06,672,33,0,0,1,8,2,0,1,0,0,0,0,0,0,0
19,0.8,0.85,54500,49843,397545,157,11,0,0,0,9,0,2,0,0,0,0,0,0,0,0
19,0.8,0.85,55000,49998,752442,0,21,0,0,2,5,0,3,0,0,0,0,0,0,0,0
19,0.8,0.85,55500,49993,1.05587e+06,2,36,0,0,3,7,2,3,0,0,0,0,0,0,0,0
19,0.8,0.85,56000,49999,1.20277e+06,1,37,0,0,0,15,0,11,0,0,0,0,0,0,0,0
19,0.8,0.85,56500,49998,381228,1,4,0,1,1,6,0,4,0,0,0,0,0,0,0,0
19,0.8,0.85,57000,49804,731158,196,18,0,0,0,0,0,11,0,0,0,0,0,0,0,0
19,0.8,0.85,57500,49899,1.03465e+06,98,51,0,2,1,5,2,10,0,0,0,0,0,0,0,0
19,0.8,0.85,58000,49955,1.19532e+06,42,24,0,1,1,4,2,9,0,0,0,0,0,0,0,0
19,0.8,0.85,58500,49896,401642,100,12,0,0,3,0,1,1,0,0,0,0,0,0,0,0
19,0.8,0.85,59000,49998,759564,2,17,0,0,0,7,0,1,0,0,0,0,0,0,0,0
19,0.8,0.85,59500,49997,1.05047e+06,1,37,0,0,2,8,0,11,0,0,0,0,0,0,0,0
19,0.8,0.85,60000,49887,1.19645e+06,110,29,0,1,0,1,3,8,0,0,0,0,0,0,0,0
19,0.8,0.85,60500,49045,373158,954,13,1,0,0,8,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,61000,48799,721447,1195,35,2,0,2,5,2,6,0,0,0,0,0,0,0,0
19,0.8,0.85,61500,48927,1.01433e+06,1065,42,0,1,7,4,1,1,0,0,0,0,0,0,0,0
19,0.8,0.85,62000,49268,1.16276e+06,732,66,0,1,0,6,0,7,0,0,0,0,0,0,0,0
19,0.8,0.85,62500,49272,383841,728,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19,0.8,0.85,63000,49500,731713,495,16,0,2,3,4,2,2,0,0,0,0,0,0,0,0
19,0.8,0.85,63500,49224,1.02608e+06,774,22,0,0,0,5,2,4,0,0,0,0,0,0,0,0
19,0.8,0.85,64000,49142,1.17531e+06,856,62,0,1,2,0,0,6,0,0,0,0,0,0,0,0
19,0.8,0.85,64500,49520,387987,474,10,0,0,4,1,2,0,0,0,0,0,0,0,0,0
19,0.8,0.85,65000,49616,756499,384,23,0,3,0,1,0,5,0,0,0,0,0,0,0,0
19,0.8,0.85,65500,49805,1.05672e+06,194,33,0,0,0,6,0,5,1,0,0,0,0,0,0,0
19,0.8,0.85,66000,49997,1.19362e+06,3,48,0,0,0,6,0,11,0,0,0,0,0,0,0,0
19,0.8,0.85,66500,49969,391282,30,5,0,0,0,3,1,2,0,0,0,0,0,0,0,0
19,0.8,0.85,67000,49970,746682,27,28,0,0,2,1,1,1,0,0,0,0,0,0,0,0
19,0.8,0.85,67500,49614,1.04344e+06,384,62,2,0,0,2,0,6,0,0,0,0,0,0,0,0
19,0.8,0.85,68000,49672,1.17204e+06,326,37,2,1,0,1,0,1,0,1,0,0,0,0,0,0
19,0.8,0.85,68500,49111,386052,887,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0
19,0.8,0.85,69000,48156,734375,1844,7,0,2,0,4,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,69500,48897,1.02892e+06,1099,38,0,5,2,5,2,7,0,0,0,0,0,0,0,0
19,0.8,0.85,70000,48863,1.18905e+06,1135,33,0,0,2,5,0,4,0,0,0,0,0,0,0,0
19,0.8,0.85,70500,48484,385613,1289,4,226,0,1,2,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,71000,47814,739457,1655,16,528,0,0,7,3,6,0,0,0,0,0,0,0,0
19,0.8,0.85,71500,48334,1.03346e+06,1462,40,201,2,2,9,1,6,0,0,0,0,0,0,0,0
19,0.8,0.85,72000,48562,1.16874e+06,1236,60,200,0,0,14,2,5,0,0,0,0,0,0,0,0
19,0.8,0.85,72500,48631,381312,1367,7,2,0,0,6,0,1,0,0,0,0,0,0,0,0
19,0.8,0.85,73000,48370,738856,1623,31,1,0,3,8,3,3,0,0,0,0,0,0,0,0
19,0.8,0.85,73500,47904,1.03642e+06,2088,41,6,1,1,3,1,4,0,0,0,0,0,0,0,0
19,0.8,0.85,74000,47264,1.16781e+06,2719,37,17,0,0,0,0,8,0,0,0,0,0,0,0,0
19,0.8,0.85,74500,48234,390795,1766,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,75000,47213,750645,2784,24,0,0,2,6,1,11,0,0,0,0,0,0,0,0
19,0.8,0.85,75500,46451,1.03309e+06,3549,25,0,0,0,14,0,2,0,0,0,0,0,0,0,0
19,0.8,0.85,76000,45525,1.16303e+06,4443,46,30,0,0,10,2,10,0,0,0,0,0,0,0,0
19,0.8,0.85,76500,47298,383635,2699,19,0,0,3,5,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,77000,46834,742256,3164,35,0,0,0,5,2,7,0,0,0,0,0,0,0,0
19,0.8,0.85,77500,47035,1.04139e+06,2965,17,0,1,0,7,0,5,0,0,0,0,0,0,0,0
19,0.8,0.85,78000,47409,1.18358e+06,2591,33,0,1,0,10,0,11,0,0,0,0,0,0,0,0
19,0.8,0.85,78500,45076,391588,4910,2,3,0,9,8,1,5,1,0,0,0,0,0,0,0
19,0.8,0.85,79000,43330,735581,6652,20,1,0,17,0,0,5,0,0,0,0,0,0,0,0
19,0.8,0.85,79500,43077,1.02764e+06,6908,41,0,0,14,4,1,20,0,0,0,0,0,0,0,0
19,0.8,0.85,80000,43145,1.15703e+06,6839,37,0,0,14,7,2,1,0,0,0,0,0,0,0,0
19,0.8,0.85,80500,42476,385271,7520,52,1,0,0,3,3,0,0,0,0,0,0,0,0,0
19,0.8,0.85,81000,42619,734983,7376,30,0,0,3,4,2,8,0,0,0,0,0,0,0,0
19,0.8,0.85,81500,43791,1.03356e+06,6205,42,0,0,2,6,2,11,0,0,0,0,0,0,0,0
19,0.8,0.85,82000,43842,1.16158e+06,6158,41,0,0,0,0,0,8,0,0,0,0,0,0,0,0
19,0.8,0.85,82500,40772,392558,9226,10,2,0,0,3,0,5,0,0,0,0,0,0,0,0
19,0.8,0.85,83000,38185,742579,11814,13,0,0,1,2,0,0,0,0,0,0,0,0,0,0
19,0.8,0.85,83500,37746,1.02573e+06,12253,30,0,0,1,9,0,8,0,0,0,0,0,0,0,0
19,0.8,0.85,84000,36312,1.15368e+06,13687,20,0,0,1,0,0,8,0,0,0,0,0,0,0,0
19,0.8,0.85,84500,39244,377296,10648,23,107,0,1,3,0,7,0,0,0,0,0,0,0,0
19,0.8,0.85,85000,37879,710531,11795,27,322,0,1,4,2,9,0,0,0,0,0,0,1,0
19,0.8,0.85,85500,37495,994653,12308,26,194,0,2,6,1,3,0,0,0,0,0,0,0,0
19,0.8,0.85,86000,38237,1.12762e+06,11761,44,0,1,1,16,1,6,0,0,0,0,0,0,0,0
19,0.8,0.85,86500,38113,373779,11835,4,50,0,1,4,1,5,0,0,0,0,0,0,0,0
19,0.8,0.85,87000,36856,721050,13099,33,43,0,2,2,0,4,0,0,0,0,0,0,0,0
19,0.8,0.85,87500,36539,1.00702e+06,13408,28,51,0,1,0,1,8,0,0,0,0,0,0,0,0
19,0.8,0.85,88000,36484,1.14504e+06,13449,37,65,0,0,5,2,4,0,0,0,0,0,0,0,0
19,0.8,0.85,88500,34160,373971,15838,8,0,0,2,3,0,4,0,0,0,0,0,0,0,0
19,0.8,0.85,89000,34294,712934,15541,26,163,0,0,5,2,4,0,0,0,0,0,0,0,0
19,0.8,0.85,89500,35059,992351,14761,15,178,0,1,5,1,5,0,0,0,0,0,0,0,0
19,0.8,0.85,90000,35437,1.12106e+06,14463,20,99,0,0,9,1,6,0,0,0,0,0,0,0,0
19,0.8,0.85,90500,37222,372541,12692,6,85,0,1,1,0,1,0,0,0,0,0,0,0,0
19,0.8,0.85,91000,37089,725039,12890,15,18,0,1,7,2,2,0,0,0,0,0,0,0,0
19,0.8,0.85,91500,37096,1.00328e+06,12703,21,200,1,1,6,0,8,0,0,0,0,0,0,0,0
19,0.8,0.85,92000,35497,1.13051e+06,14343,15,158,1,2,16,0,8,0,0,0,0,0,0,0,0
19,0.8,0.85,92500,39809,376831,10039,17,151,0,0,0,1,4,0,0,0,0,0,0,0,0
19,0.8,0.85,93000,40732,715881,8868,23,400,0,0,2,0,5,0,0,0,0,0,0,0,0
19,0.8,0.85,93500,41589,1.0052e+06,7977,31,434,1,0,0,0,1,0,0,0,0,0,0,0,0
19,0.8,0.85,94000,42305,1.15605e+06,7403,50,292,0,0,11,0,2,0,0,0,0,0,0,0,0
19,0.8,0.85,94500,42649,390457,7138,9,9,1,204,2,0,3,0,0,0,0,0,0,0,0
19,0.8,0.85,95000,43206,744812,6474,19,0,1,319,9,1,5,0,0,0,0,0,0,0,0
19,0.8,0.85,95500,42481,1.0479e+06,7311,23,7,0,201,0,0,1,0,0,0,0,0,0,0,0
19,0.8,0.85,96000,42810,1.18775e+06,7119,37,45,0,26,7,0,5,0,0,0,0,0,0,0,0
19,0.8,0.85,96500,44148,402370,5844,12,0,1,7,5,0,0,1,0,0,0,0,0,0,0
19,0.8,0.85,97000,44173,760345,5824,33,0,0,2,2,0,5,0,0,1,0,0,0,0,0
19,0.8,0.85,97500,43888,1.0543e+06,6111,26,0,0,0,6,1,6,0,0,0,0,0,0,0,0
19,0.8,0.85,98000,41560,1.18179e+06,8384,17,51,0,5,11,0,10,0,0,0,0,0,0,0,0
19,0.8,0.85,98500,42041,385890,7944,12,0,0,15,3,0,5,0,0,0,0,0,0,0,0
19,0.8,0.85,99000,40584,734491,9305,11,101,1,10,0,0,2,0,0,0,0,0,0,0,0
19,0.8,0.85,99500,42674,1.0202e+06,7116,17,200,0,10,4,0,11,0,0,0,0,0,0,0,0
19,0.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,500,50002,134546,0,55,0,0,0,9,0,3,0,0,0,0,0,0,0,0
19,0.8,0.9,1000,49998,612447,0,9808,0,60,1,1097,0,20,1,2,0,0,0,0,0,0
19,0.8,0.9,1500,50000,1.30785e+06,0,37908,0,41,0,107,0,8,0,5,0,1,0,0,0,0
19,0.8,0.9,2000,47823,540350,4,3706,0,6,0,12,4,0,1,0,0,0,0,0,0,0
19,0.8,0.9,2500,7636,69170,0,1003,0,1,2,1,2,1,0,0,0,0,0,0,0,0
19,0.8,0.9,3000,9747,86650,0,917,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,0.8,0.9,3500,14542,123717,1,1333,0,0,0,2,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,4000,18141,161086,0,1854,0,0,3,2,0,1,0,0,0,0,0,0,0,0
19,0.8,0.9,4500,2296,20853,0,411,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,5000,3056,27870,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,5500,4103,37060,0,415,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19,0.8,0.9,6000,5110,50103,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,6500,752,6087,0,239,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,7000,1059,10173,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,7500,1545,13770,0,94,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19,0.8,0.9,8000,2107,18744,0,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,8500,382,3215,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,9000,519,3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,9500,624,5606,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,10000,753,8040,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,10500,123,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,11000,195,739,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,11500,268,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,12000,313,2730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.8,0.9,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
