seed,sym_type,update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
1,1,34500,44042,64678,5632,0,2,0,324,0,0,0,0,0,0,0,0,0,0,0
1,1,35000,44857,32490,5049,0,38,0,56,0,0,0,0,0,0,0,0,0,0,0
1,1,35500,46705,54954,3292,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,36000,47305,70761,2676,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0
1,1,36500,46950,35639,2845,0,169,0,36,0,0,0,0,0,0,0,0,0,0,0
1,1,37000,47365,59261,2447,0,167,0,18,0,3,0,0,0,0,0,0,0,0,0
1,1,37500,47691,75817,2185,0,123,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,38000,47623,37933,2375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,38500,44054,60646,5945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,39000,42357,73477,7629,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0
1,1,39500,38915,32600,11073,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0
1,1,40000,36690,50345,13308,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,1,40500,37298,61689,12701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,41000,33573,28511,16426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,41500,33586,44804,16406,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
1,1,42000,33606,56167,16393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,42500,28236,24689,21763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,43000,28432,39306,21567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,43500,28334,50049,21651,0,1,0,13,0,1,0,0,0,0,0,0,0,0,0
1,1,44000,23393,21651,26601,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0
1,1,44500,23815,34034,26181,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
